E(X) LP,E(Y) LP,E(Z) LP,E(X) HP,E(Y) HP,E(Z) HP,Var HP X,Var HP Y,Var HP Z,MinMax X,MinMax Y,MinMax Z
287.55,2055.27,77.65,-62.69,-13.76,55.96,285116.08,317642.09,278865.24,2515.89,2922.94,2052.71
286.61,2055.48,78.49,-60.36,-0.06,52.32,284040.98,325762.54,281113.61,2515.89,2922.94,2052.71
285.72,2055.65,79.32,-57.75,-2.08,50.79,282538.46,324842.90,281740.72,2515.89,2922.94,2052.71
284.97,2055.84,80.15,-48.53,-1.62,51.60,277435.86,325079.71,281318.23,2515.89,2922.94,2052.71
284.43,2056.04,81.03,-35.29,-0.32,54.25,272227.66,325791.87,280003.87,2515.89,2922.94,2052.71
284.08,2056.22,81.94,-23.42,-1.86,56.28,268450.01,325588.61,278879.24,2515.89,2922.94,2052.71
283.88,2056.47,82.87,-14.29,2.27,57.39,265627.03,325093.18,278046.73,2515.89,2922.94,2052.71
283.81,2056.69,83.86,-6.46,1.26,60.68,265121.79,325092.74,275482.69,2515.89,2922.94,2052.71
283.78,2056.73,84.84,-3.13,-10.82,60.89,266232.08,319286.74,275310.84,2515.89,2922.94,2052.71
283.76,2056.45,85.78,-3.40,-30.39,57.75,266107.45,305279.37,277389.19,2515.89,2922.94,2052.71
283.70,2055.91,86.68,-5.30,-46.86,55.66,265864.91,297598.06,278700.91,2515.89,2922.94,2052.71
283.57,2055.24,87.55,-10.07,-54.68,53.64,265095.72,296937.96,280007.74,2515.89,2922.94,2052.71
283.26,2054.40,88.39,-21.24,-65.54,51.72,261395.23,296503.52,281184.79,2515.89,2922.94,2052.71
282.68,2053.13,89.13,-37.53,-91.59,45.88,244155.46,260043.92,283257.96,2515.89,2725.43,2052.71
281.85,2051.79,89.89,-53.68,-96.62,46.69,221162.71,257105.64,282706.04,2515.89,2725.43,2052.71
281.05,2050.58,90.66,-51.60,-88.32,46.91,222756.69,251329.24,282594.93,2515.89,2725.43,2052.71
280.39,2049.51,91.45,-42.98,-79.59,48.73,226332.58,241964.74,281085.51,2515.89,2725.43,2052.71
279.84,2048.49,92.26,-36.04,-76.49,49.84,229739.62,239922.09,279945.88,2515.89,2725.43,2052.71
279.38,2047.32,93.15,-30.24,-85.79,54.81,233691.17,240050.03,276383.99,2515.89,2725.43,2052.71
279.11,2046.02,94.12,-18.89,-93.96,60.21,239946.00,238440.74,272718.10,2515.89,2725.43,2052.71
279.02,2044.74,95.19,-7.15,-92.82,65.94,245322.45,238348.19,267411.53,2515.89,2725.43,2052.71
279.09,2043.57,96.31,2.37,-85.73,69.48,248782.68,235076.34,262651.02,2515.89,2725.43,2052.71
279.19,2042.51,97.50,4.48,-79.09,73.51,249009.91,234050.65,258070.82,2515.89,2725.43,2052.71
279.20,2041.50,98.73,-1.18,-75.77,75.55,249217.90,235072.62,256260.69,2515.89,2725.43,2052.71
279.11,2040.47,99.94,-7.03,-77.45,74.80,247980.08,233956.15,256718.41,2515.89,2725.43,2052.71
279.02,2039.45,101.10,-7.66,-76.38,71.81,247815.36,234651.75,258386.75,2515.89,2725.43,2052.71
278.98,2038.61,102.28,-4.38,-65.20,72.71,247558.64,239750.61,257886.78,2515.89,2725.43,2052.71
279.15,2038.01,103.39,9.36,-49.95,68.53,249999.93,242526.47,262466.76,2515.89,2725.43,2052.71
279.44,2037.86,104.54,15.95,-22.39,71.24,250349.13,262433.45,260333.34,2515.89,2725.43,2052.71
279.92,2037.99,105.68,28.41,-4.97,70.04,260487.23,273001.12,261838.91,2515.89,2725.43,2052.71
280.61,2038.23,106.60,41.08,2.10,56.88,268678.39,277210.43,282040.42,2515.89,2725.43,2061.86
281.36,2038.53,107.30,45.14,5.92,42.81,268124.04,277450.43,301052.51,2515.89,2725.43,2061.86
282.05,2038.87,107.89,40.78,8.32,36.20,270424.54,276623.30,309107.13,2515.89,2725.43,2061.86
282.49,2039.31,108.54,25.99,14.64,39.85,279292.23,273853.54,303992.53,2515.89,2725.43,2061.86
282.48,2039.91,109.42,-2.70,24.34,53.76,254940.54,270005.85,284025.57,2515.89,2725.43,2061.86
282.15,2040.66,110.29,-22.37,33.79,53.57,226898.67,264914.53,284213.03,2515.89,2725.43,2061.86
281.64,2041.48,110.80,-33.50,38.07,31.31,202420.74,263295.09,278991.12,2012.02,2725.43,2061.86
281.07,2041.94,111.00,-37.41,15.86,11.38,195893.63,240212.88,272301.79,1915.85,2709.94,2061.86
280.47,2042.17,110.96,-39.02,1.25,-3.19,195794.12,219699.94,263668.99,1915.85,2709.94,2061.86
279.94,2042.28,110.70,-34.51,-6.23,-16.45,191835.77,213510.35,250502.49,1915.85,2709.94,2061.86
279.60,2042.39,110.30,-23.04,-5.64,-25.52,180981.21,213538.55,240265.51,1915.85,2709.94,2061.86
279.34,2042.43,109.88,-18.15,-10.54,-27.05,179738.11,217104.36,239279.06,1915.85,2709.94,2061.86
278.94,2042.34,109.37,-26.74,-18.48,-32.23,175488.51,228283.45,236079.81,1915.85,2709.94,2061.86
278.48,2042.15,108.80,-30.48,-25.15,-36.55,171752.91,236544.44,232499.44,1915.85,2709.94,2061.86
277.86,2041.84,108.19,-40.14,-32.24,-38.50,171051.74,244202.63,230982.48,1915.85,2709.94,2061.86
277.16,2041.42,107.56,-45.50,-38.83,-40.21,172197.17,251400.76,229453.91,1915.85,2709.94,2061.86
276.40,2040.89,106.87,-49.26,-45.80,-43.54,174266.12,259503.10,225826.18,1915.85,2709.94,2061.86
275.64,2040.20,106.10,-48.66,-55.81,-48.62,173837.55,271319.66,219808.01,1915.85,2709.94,2061.86
274.98,2039.34,105.27,-42.81,-66.90,-52.07,169860.53,285845.69,215725.61,1915.85,2709.94,2061.86
274.45,2038.33,104.43,-35.01,-75.46,-53.03,165825.24,294856.14,214584.62,1915.85,2709.94,2061.86
274.04,2037.38,103.64,-27.29,-72.33,-50.12,163355.41,294301.04,218439.05,1915.85,2709.94,2061.86
273.86,2036.74,102.96,-13.22,-52.97,-43.01,164241.66,306507.25,229983.16,1915.85,2709.94,2117.41
273.82,2036.53,102.05,-3.70,-25.44,-57.25,161783.99,332284.47,226748.45,1915.85,2778.02,2117.41
273.79,2036.85,101.06,-4.13,6.91,-62.63,162133.91,374901.31,221588.23,1915.85,3152.77,2117.41
273.86,2037.49,100.30,2.61,26.62,-48.06,160663.43,389860.92,255148.29,1915.85,3152.77,2687.64
274.07,2038.06,99.75,11.89,22.69,-34.66,158851.12,392379.26,285323.59,1915.85,3152.77,2687.64
274.50,2038.70,99.35,24.60,27.37,-25.75,153226.70,392293.31,302363.30,1915.85,3152.77,2687.64
275.11,2039.65,98.73,36.50,46.21,-38.84,139200.28,414304.02,297492.75,1915.85,3152.77,2687.64
275.71,2040.43,97.82,35.36,35.34,-57.46,141852.09,401948.56,297120.47,1988.97,3152.77,2687.64
276.20,2040.92,96.90,28.73,17.92,-57.75,152295.63,379032.65,296869.45,1988.97,3152.77,2687.64
276.80,2041.28,95.81,35.90,9.19,-68.39,155517.41,368773.62,283325.95,1988.97,3152.77,2687.64
277.47,2041.49,94.45,39.80,0.57,-85.88,155143.89,376038.65,267442.29,1988.97,2755.92,2687.64
278.22,2041.82,92.84,45.15,7.41,-100.81,151002.73,358883.47,260796.33,1988.97,2755.92,2687.64
278.91,2042.12,91.14,41.35,5.55,-106.07,153958.99,361775.74,264389.84,1988.97,2755.92,2687.64
279.61,2042.28,89.46,41.39,-2.58,-105.75,153940.88,350648.40,264115.93,1988.97,2755.92,2687.64
280.32,2042.45,87.90,42.88,-2.27,-97.74,153310.11,351112.21,263911.30,1988.97,2755.92,2687.64
281.05,2042.61,86.52,43.34,-3.31,-86.41,153040.80,350837.63,269621.78,1988.97,2755.92,2687.64
281.77,2042.63,85.25,43.22,-11.54,-79.30,153061.96,350579.69,271392.70,1988.97,2755.92,2687.64
282.48,2042.43,83.99,42.40,-25.25,-79.25,152871.85,353460.67,271390.07,1988.97,2755.92,2687.64
283.15,2042.13,82.71,39.85,-31.88,-79.99,152523.32,355688.94,271540.33,1988.97,2755.92,2687.64
283.80,2041.79,81.48,38.70,-33.81,-77.26,152424.38,355521.23,270917.69,1988.97,2755.92,2687.64
284.38,2041.47,80.32,34.57,-33.10,-72.84,152102.87,355558.32,270831.90,1988.97,2755.92,2687.64
284.88,2041.13,79.26,29.49,-34.01,-66.46,151353.01,355825.85,270136.04,1988.97,2755.92,2687.64
285.35,2040.77,78.29,27.21,-35.55,-60.78,150821.58,356761.82,268696.26,1988.97,2755.92,2687.64
285.86,2040.41,77.37,30.18,-35.41,-57.75,151209.25,356678.55,267679.75,1988.97,2755.92,2687.64
286.45,2040.05,76.49,34.72,-35.01,-55.55,151508.04,356509.45,266775.95,1988.97,2755.92,2687.64
287.15,2039.72,75.66,42.04,-33.38,-52.02,151333.17,355529.57,265724.83,1988.97,2755.92,2687.64
287.89,2039.43,74.89,44.43,-31.33,-48.69,151392.02,355060.71,264667.48,1988.97,2755.92,2687.64
288.62,2039.12,74.18,43.41,-32.29,-44.56,151243.30,354988.06,263903.77,1988.97,2755.92,2687.64
289.27,2038.83,73.50,38.73,-30.95,-42.78,149313.77,354720.14,263564.43,1988.97,2755.92,2687.64
289.88,2038.61,72.81,35.76,-26.44,-43.53,147513.11,353201.63,263997.01,1988.97,2755.92,2687.64
290.37,2038.49,72.11,29.27,-20.32,-43.97,145075.40,352107.47,264348.67,1988.97,2755.92,2687.64
290.80,2038.47,71.33,24.53,-14.40,-48.96,142095.22,349990.28,266942.70,1988.97,2755.92,2687.64
291.18,2038.47,70.48,21.74,-12.80,-53.79,139299.49,349386.72,268995.46,1988.97,2755.92,2687.64
291.43,2038.55,69.63,13.73,-7.88,-53.01,134210.56,350078.97,268779.26,1988.97,2755.92,2687.64
291.64,2038.79,68.82,11.59,1.98,-51.16,132488.46,354517.60,267381.23,1988.97,2755.92,2687.64
291.87,2039.27,68.02,12.06,17.21,-50.39,132607.21,370690.61,266930.24,1988.97,2755.92,2687.64
292.30,2039.93,67.15,24.97,28.36,-54.34,137687.45,382213.35,269907.05,1988.97,2755.92,2687.64
292.94,2040.72,66.19,38.22,36.29,-60.10,145812.49,388915.87,274265.09,1988.97,2755.92,2687.64
293.68,2041.56,65.14,44.41,39.05,-65.95,149052.99,390760.01,279248.27,1988.97,2755.92,2687.64
294.44,2042.30,63.96,45.39,33.05,-74.32,149142.73,387315.44,285499.89,1988.97,2755.92,2687.64
294.91,2042.87,62.74,27.09,23.11,-76.24,152454.70,383829.80,287799.82,1988.97,2755.92,2687.64
295.10,2043.18,61.48,10.00,6.16,-78.65,163245.94,361800.70,288948.24,1988.97,2755.92,2687.64
294.95,2043.31,60.37,-11.17,-5.13,-69.59,156850.87,350841.36,284740.28,1924.68,2755.92,2687.64
294.58,2043.35,59.52,-24.78,-9.92,-53.39,147436.78,347235.61,267071.36,1923.42,2755.92,2638.37
294.35,2043.39,58.83,-16.07,-10.86,-43.51,154475.55,346976.19,253014.97,1923.42,2755.92,2343.83
294.34,2043.47,58.27,-2.70,-7.77,-34.99,156529.41,347094.24,245012.31,1923.42,2755.92,2297.15
294.54,2043.66,57.86,10.73,-1.08,-25.91,148095.57,349944.08,240914.84,1923.42,2755.92,2297.15
294.82,2043.87,57.60,15.56,0.30,-16.42,144805.95,350430.56,242791.99,1923.42,2755.92,2297.15
294.99,2044.01,57.55,8.68,-4.20,-3.57,147021.33,351148.23,241726.50,1923.42,2755.92,2297.15
294.98,2044.05,57.70,-2.39,-10.71,8.92,139096.14,353975.75,237837.20,1923.42,2755.92,2297.15
294.84,2043.93,57.97,-10.37,-20.66,16.23,132317.91,363274.54,234515.75,1923.42,2755.92,2297.15
294.76,2043.51,58.34,-6.95,-38.88,22.80,132726.78,374564.45,234840.32,1923.42,2755.92,2297.15
294.74,2042.79,58.76,-3.24,-57.76,25.76,131187.29,389058.83,235623.21,1923.42,2755.92,2297.15
294.67,2041.82,59.18,-5.94,-73.34,25.67,132359.09,401397.42,235582.85,1923.42,2755.92,2297.15
294.52,2040.75,59.60,-11.66,-79.53,25.79,134251.77,409461.26,235640.02,1923.42,2755.92,2297.15
294.30,2039.67,60.07,-15.70,-80.12,28.85,135588.43,410542.29,236766.54,1923.42,2755.92,2297.15
293.96,2038.54,60.55,-22.99,-83.35,29.68,133592.69,416201.88,237164.36,1923.42,2755.92,2297.15
293.66,2037.42,61.05,-20.22,-82.50,31.02,132496.78,415034.73,237968.88,1923.42,2755.92,2297.15
293.40,2036.53,61.61,-18.33,-68.70,34.37,131584.33,407427.41,240832.03,1923.42,2755.92,2297.15
293.29,2036.06,62.29,-8.37,-41.81,41.60,129374.01,411145.49,249368.55,1923.42,2755.92,2297.15
293.33,2036.13,62.77,0.44,-8.46,29.48,127557.80,419891.53,250309.64,1923.42,2746.22,2297.15
293.42,2036.80,63.24,3.61,28.59,29.00,126928.11,427626.64,249934.42,1923.42,2746.22,2297.15
293.66,2037.95,63.97,13.14,58.65,45.03,131660.42,430432.11,281672.44,1923.42,2746.22,2297.15
294.07,2039.05,64.92,23.90,55.78,59.25,139875.95,431646.15,313166.02,1923.42,2746.22,2349.57
294.64,2040.19,65.92,33.47,58.00,61.80,154031.07,435583.44,318329.72,2235.57,2746.22,2349.57
295.19,2041.23,66.96,32.37,51.97,64.27,153814.16,422783.02,316465.44,2235.57,2746.22,2349.57
295.51,2041.86,67.85,18.25,25.96,54.64,179271.06,380471.10,318782.52,2402.30,2361.69,2349.57
295.47,2042.10,68.46,-4.50,2.09,37.91,207899.11,368574.57,285970.76,2424.66,2361.69,2349.57
295.36,2042.42,68.84,-8.70,6.94,23.31,207237.32,365947.27,256324.46,2424.66,2361.69,2349.57
295.17,2042.53,68.93,-13.87,-5.56,4.90,206728.13,371834.10,233922.69,2424.66,2361.69,2349.57
294.98,2042.19,68.96,-13.59,-34.47,1.25,206640.69,353399.39,236735.20,2424.66,2361.69,2349.57
295.03,2041.68,69.00,1.42,-44.65,2.39,186382.20,353903.04,235366.42,2424.66,2361.69,2349.57
295.36,2041.33,68.84,18.39,-34.83,-10.48,171632.19,363353.07,236286.28,2424.66,2361.69,2349.57
295.54,2041.07,68.74,9.49,-29.10,-6.35,168291.58,369506.03,239362.60,2424.66,2361.69,2349.57
295.65,2040.92,68.83,4.90,-22.15,4.83,168655.45,363332.51,243293.85,2424.66,2361.69,2349.57
295.84,2040.87,68.97,9.87,-15.92,8.19,168445.74,353213.07,241632.42,2424.66,2361.69,2349.57
296.19,2040.84,69.19,19.92,-14.95,13.60,165221.42,351691.21,236748.34,2424.66,2361.69,2349.57
296.61,2040.64,69.53,24.64,-25.51,20.81,164779.78,349424.20,232144.87,2424.66,2361.69,2349.57
297.06,2040.27,69.83,26.23,-35.98,17.80,164470.65,340134.49,231986.88,2424.66,2361.69,2349.57
297.51,2039.81,69.98,26.24,-41.00,9.10,164469.74,340404.66,227973.42,2424.66,2361.69,2349.57
297.92,2039.33,70.02,23.45,-43.20,2.09,165343.09,341651.84,227422.76,2424.66,2361.69,2349.57
298.32,2038.90,70.02,23.01,-39.31,-0.52,165258.07,338566.37,228420.97,2424.66,2361.69,2349.57
298.78,2038.53,70.01,26.66,-36.42,-0.95,166136.14,336955.81,228608.05,2424.66,2361.69,2349.57
299.29,2038.10,70.02,30.05,-39.35,0.15,166989.42,337585.03,228455.02,2424.66,2361.69,2349.57
299.86,2037.64,70.00,33.41,-41.86,-1.83,167116.96,337705.96,228476.93,2424.66,2361.69,2349.57
300.46,2037.20,69.91,35.68,-40.41,-5.66,167032.49,337353.59,228779.74,2424.66,2361.69,2349.57
301.08,2036.83,69.83,36.90,-35.87,-5.40,167215.25,335500.87,228782.85,2424.66,2361.69,2349.57
301.73,2036.56,69.77,38.36,-29.73,-4.46,167795.13,334345.29,228604.00,2424.66,2361.69,2349.57
302.41,2036.39,69.66,40.14,-23.45,-7.56,168606.82,334277.18,230376.23,2424.66,2361.69,2349.57
303.10,2036.33,69.48,41.37,-16.44,-11.13,169242.19,333725.89,231761.05,2424.66,2361.69,2349.57
303.91,2036.31,69.26,48.19,-13.86,-14.14,173412.66,333809.23,232881.67,2424.66,2361.69,2349.57
304.90,2036.38,68.97,60.13,-8.59,-18.51,183248.33,335451.92,234019.85,2424.66,2361.69,2349.57
305.99,2036.69,68.68,65.61,6.29,-18.70,185546.09,347004.94,234046.68,2424.66,2361.69,2349.57
307.11,2037.24,68.37,68.32,21.57,-19.68,186992.20,359910.12,234776.35,2424.66,2361.69,2349.57
308.34,2037.98,68.00,74.55,33.00,-23.87,188733.28,369553.58,239530.11,2424.66,2361.69,2349.57
309.49,2038.88,67.58,69.76,42.87,-26.41,189073.45,374900.21,242178.53,2424.66,2361.69,2349.57
310.40,2039.91,67.13,54.63,51.45,-28.61,192410.38,376228.06,244212.35,2424.66,2361.69,2349.57
311.00,2041.00,66.63,35.41,54.95,-31.55,214770.46,378165.06,245567.76,2424.66,2361.69,2349.57
311.21,2042.02,66.17,10.75,50.98,-28.89,237703.44,375321.63,244203.40,2424.66,2361.69,2349.57
311.19,2042.86,65.70,-2.76,39.11,-29.87,245306.45,361007.54,244832.14,2424.66,2361.69,2349.57
311.10,2043.57,65.29,-7.77,31.54,-25.57,240559.22,351637.39,241477.12,2424.66,2361.69,2349.57
311.02,2044.16,64.98,-7.22,23.41,-20.15,241430.08,344790.45,236883.10,2424.66,2361.69,2349.57
310.97,2044.68,64.77,-5.06,19.82,-13.05,243918.65,342467.49,230748.94,2424.66,2361.69,2349.57
310.92,2045.23,64.79,-4.90,21.31,0.39,243959.99,342940.97,223353.42,2424.66,2361.69,2349.57
311.03,2045.81,65.06,4.83,22.85,16.58,237571.79,342672.29,216066.26,2424.66,2361.69,2338.34
311.37,2046.26,65.55,19.27,15.39,29.92,226189.80,344691.34,216365.32,2424.66,2361.69,2338.34
311.83,2046.49,66.09,26.53,1.17,33.49,221582.39,354350.41,216837.22,2424.66,2361.69,2338.34
312.30,2046.50,66.65,27.67,-12.56,34.21,221358.31,360310.66,216693.02,2424.66,2361.69,2338.34
312.60,2046.23,67.39,16.54,-29.54,45.94,215034.53,374740.98,214147.88,2424.66,2361.69,2338.34
312.74,2045.68,68.31,6.64,-47.00,56.72,211730.13,389108.65,215397.94,2424.66,2361.69,2338.34
312.77,2044.77,69.33,-0.16,-70.09,63.29,213106.59,401025.14,217827.00,2424.66,2361.69,2338.34
312.78,2043.53,70.37,-1.40,-89.94,64.33,213633.62,414320.49,218555.64,2424.66,2498.10,2338.34
312.85,2042.05,71.45,2.31,-105.13,66.74,211772.71,432984.98,220341.44,2424.66,2498.10,2338.34
312.92,2040.39,72.61,2.47,-116.02,71.89,211775.87,447599.94,223867.43,2424.66,2498.10,2338.34
312.98,2038.77,73.96,1.99,-113.90,83.39,211635.56,444976.23,230989.23,2424.66,2498.10,2338.34
313.07,2037.44,75.41,3.72,-96.25,89.92,212376.51,436051.90,235912.03,2424.66,2498.10,2338.34
313.22,2036.62,76.79,7.39,-63.94,85.86,212506.44,441062.35,235639.72,2424.66,2498.10,2338.34
313.29,2036.36,78.03,2.53,-29.06,76.53,217052.07,455207.65,238111.01,2424.66,2498.10,2338.34
313.41,2036.77,79.52,5.48,12.64,92.06,215479.97,490000.23,258855.17,2424.66,2941.32,2338.34
